video_path,source_frame,driving_frame
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003641#003830.mp4,97,30
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003641#003830.mp4,15,123
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#iPZGPcrYIZs#003641#003830.mp4,62,36
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001106#001234.mp4,32,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001106#001234.mp4,12,35
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001106#001234.mp4,103,13
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001106#001234.mp4,41,75
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001106#001234.mp4,54,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001337#001491.mp4,141,2
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001337#001491.mp4,75,142
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001337#001491.mp4,143,89
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001337#001491.mp4,74,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001337#001491.mp4,13,108
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001677#001805.mp4,85,76
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001677#001805.mp4,12,90
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001677#001805.mp4,101,91
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001677#001805.mp4,42,122
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001677#001805.mp4,74,55
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001903#002115.mp4,3,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001903#002115.mp4,119,186
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001903#002115.mp4,140,126
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001903#002115.mp4,135,174
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#001903#002115.mp4,20,166
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#002313#002413.mp4,23,34
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#002313#002413.mp4,43,52
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#002313#002413.mp4,43,85
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#002313#002413.mp4,48,99
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#002313#002413.mp4,50,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#004971#005071.mp4,60,92
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#004971#005071.mp4,65,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#004971#005071.mp4,58,79
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#004971#005071.mp4,80,99
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#004971#005071.mp4,78,22
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005276#005437.mp4,147,142
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005276#005437.mp4,50,157
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005276#005437.mp4,63,38
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005276#005437.mp4,63,39
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005276#005437.mp4,120,40
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005725#005977.mp4,35,251
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005725#005977.mp4,130,47
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005725#005977.mp4,33,90
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005725#005977.mp4,104,39
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#005725#005977.mp4,121,14
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007143#007287.mp4,109,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007143#007287.mp4,20,28
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007143#007287.mp4,48,100
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007143#007287.mp4,122,138
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007143#007287.mp4,47,79
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007598#007712.mp4,72,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007598#007712.mp4,112,6
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007598#007712.mp4,62,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007598#007712.mp4,74,41
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#kt4P4cyTpWQ#007598#007712.mp4,96,63
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000065#000363.mp4,49,288
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000065#000363.mp4,108,37
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000065#000363.mp4,1,5
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000065#000363.mp4,44,185
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000065#000363.mp4,143,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000378#000529.mp4,23,76
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000378#000529.mp4,2,124
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000378#000529.mp4,102,107
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000378#000529.mp4,33,148
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000378#000529.mp4,14,13
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000789#000933.mp4,100,72
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000789#000933.mp4,132,61
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000789#000933.mp4,50,81
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000789#000933.mp4,97,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#000789#000933.mp4,119,85
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#001144#001623.mp4,375,342
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#001144#001623.mp4,140,386
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#001144#001623.mp4,401,447
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#001144#001623.mp4,152,322
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oa10caYOOzk#001144#001623.mp4,235,446
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000067#000322.mp4,223,231
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000067#000322.mp4,195,194
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000067#000322.mp4,131,8
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000067#000322.mp4,244,220
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000067#000322.mp4,67,3
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000555#000782.mp4,4,118
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000555#000782.mp4,148,50
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000555#000782.mp4,6,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000555#000782.mp4,120,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000555#000782.mp4,170,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000946#001054.mp4,12,107
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000946#001054.mp4,37,86
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000946#001054.mp4,66,13
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000946#001054.mp4,89,70
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#000946#001054.mp4,102,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#001745#001888.mp4,125,114
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#001745#001888.mp4,6,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#001745#001888.mp4,82,131
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#001745#001888.mp4,109,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#001745#001888.mp4,139,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#002289#002484.mp4,173,43
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#002289#002484.mp4,32,113
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#002289#002484.mp4,36,50
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#002289#002484.mp4,91,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#oLJhH76d0kU#002289#002484.mp4,173,100
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000181#000465.mp4,23,157
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000181#000465.mp4,130,100
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000181#000465.mp4,225,92
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000181#000465.mp4,159,146
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000181#000465.mp4,133,141
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000527#000706.mp4,167,146
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000527#000706.mp4,28,112
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000527#000706.mp4,36,152
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000527#000706.mp4,157,104
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000527#000706.mp4,24,79
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000938#001564.mp4,108,144
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000938#001564.mp4,440,433
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000938#001564.mp4,516,227
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000938#001564.mp4,20,367
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#000938#001564.mp4,316,84
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#001732#002080.mp4,212,57
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#001732#002080.mp4,219,77
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#001732#002080.mp4,111,138
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#001732#002080.mp4,76,9
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#001732#002080.mp4,337,88
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002595#002901.mp4,52,153
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002595#002901.mp4,1,136
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002595#002901.mp4,208,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002595#002901.mp4,293,65
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002595#002901.mp4,284,31
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002685#002794.mp4,9,40
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002685#002794.mp4,43,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002685#002794.mp4,93,32
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002685#002794.mp4,33,39
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002685#002794.mp4,22,45
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002960#003224.mp4,61,135
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002960#003224.mp4,88,114
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002960#003224.mp4,196,254
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002960#003224.mp4,98,172
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#002960#003224.mp4,209,243
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#003459#003580.mp4,32,99
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#003459#003580.mp4,62,28
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#003459#003580.mp4,48,64
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#003459#003580.mp4,83,13
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#003459#003580.mp4,22,69
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#004401#004540.mp4,19,98
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#004401#004540.mp4,88,81
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#004401#004540.mp4,118,32
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#004401#004540.mp4,109,66
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#004401#004540.mp4,27,33
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#005396#005650.mp4,204,20
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#005396#005650.mp4,85,47
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#005396#005650.mp4,167,137
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#005396#005650.mp4,245,165
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#TMCTm7GxiDE#005396#005650.mp4,210,171
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000067#000277.mp4,138,19
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000067#000277.mp4,66,11
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000067#000277.mp4,152,6
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000067#000277.mp4,121,206
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000067#000277.mp4,160,54
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000297#000704.mp4,265,94
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000297#000704.mp4,269,290
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000297#000704.mp4,227,374
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000297#000704.mp4,283,25
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000297#000704.mp4,21,97
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000793#001178.mp4,42,315
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000793#001178.mp4,264,103
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000793#001178.mp4,63,73
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000793#001178.mp4,279,243
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#000793#001178.mp4,305,127
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#001197#001806.mp4,61,132
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#001197#001806.mp4,274,182
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#001197#001806.mp4,591,290
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#001197#001806.mp4,150,125
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10291#uiBjIKX_0l8#001197#001806.mp4,442,321
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005241#005385.mp4,3,109
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005241#005385.mp4,49,0
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005241#005385.mp4,125,133
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005241#005385.mp4,23,9
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005241#005385.mp4,5,10
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005552#005758.mp4,158,82
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005552#005758.mp4,168,15
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005552#005758.mp4,24,139
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005552#005758.mp4,41,74
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#005552#005758.mp4,57,20
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#006139#006273.mp4,21,74
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#006139#006273.mp4,75,28
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#006139#006273.mp4,68,105
C:\Users\mobil\Desktop\verilight\CVPR2022-DaGAN\video-preprocessing\vox\test\id10292#0zvzJa5HOUQ#006139#006273.mp4,93,37
